transaction_id,customer_id,merchant,amount,transaction_time,location,card_present,currency,is_fraud
tx354,cust54,Target,354.2002148197264,2023-12-21,Chicago,True,USD,0
tx355,cust55,Target,105.54786338508583,2023-12-22,Los Angeles,True,USD,0
tx356,cust56,Amazon,282.58203248458415,2023-12-23,Chicago,False,USD,1
tx357,cust57,Amazon,487.6528307257763,2023-12-24,Chicago,True,USD,0
tx358,cust58,Target,44.794453979793154,2023-12-25,Chicago,False,USD,0
tx359,cust59,Amazon,210.77644504644437,2023-12-26,Chicago,True,USD,0
tx360,cust60,Target,264.18380086647153,2023-12-27,Chicago,True,USD,0
tx361,cust61,Target,276.9903608652692,2023-12-28,New York,False,USD,0
tx362,cust62,Amazon,85.01406135917146,2023-12-29,New York,False,USD,0
tx363,cust63,Amazon,466.70813911881294,2023-12-30,Los Angeles,True,USD,0
tx364,cust64,Amazon,186.71162740092686,2023-12-31,New York,True,USD,0
tx365,cust65,Amazon,88.20458071330798,2024-01-01,Los Angeles,False,USD,0
tx366,cust66,Amazon,93.43284432629946,2024-01-02,New York,True,USD,0
tx367,cust67,Amazon,379.95411226254737,2024-01-03,Los Angeles,True,USD,0
tx368,cust68,Target,58.56441519000967,2024-01-04,New York,False,USD,0
tx369,cust69,Walmart,232.0371645418086,2024-01-05,New York,False,USD,0
tx370,cust70,Walmart,320.61026207886925,2024-01-06,New York,False,USD,0
tx371,cust71,Target,178.67375416506036,2024-01-07,Los Angeles,False,USD,0
tx372,cust72,Walmart,19.0192252567373,2024-01-08,Chicago,True,USD,0
tx373,cust73,Target,115.54483559941197,2024-01-09,Los Angeles,True,USD,0
tx374,cust74,Walmart,64.1794760266412,2024-01-10,New York,True,USD,0
tx375,cust75,Target,470.1412404870163,2024-01-11,New York,True,USD,0
tx376,cust76,Target,35.101182741667294,2024-01-12,New York,False,USD,0
tx377,cust77,Walmart,428.2105226915982,2024-01-13,Chicago,True,USD,0
tx378,cust78,Amazon,204.19353703402504,2024-01-14,Los Angeles,False,USD,0
tx379,cust79,Target,205.43900004254385,2024-01-15,Los Angeles,False,USD,0
tx380,cust80,Target,306.2349571537218,2024-01-16,Los Angeles,True,USD,0
tx381,cust81,Amazon,356.9226397718391,2024-01-17,New York,False,USD,0
tx382,cust82,Amazon,76.2440886886332,2024-01-18,Los Angeles,False,USD,0
tx383,cust83,Walmart,216.07677573755933,2024-01-19,New York,False,USD,0
tx384,cust84,Walmart,402.00205736448,2024-01-20,Los Angeles,False,USD,0
tx385,cust85,Target,376.27519723550694,2024-01-21,Chicago,True,USD,0
tx386,cust86,Amazon,315.2120976331707,2024-01-22,Los Angeles,False,USD,0
tx387,cust87,Walmart,193.42577502876517,2024-01-23,Chicago,False,USD,0
tx388,cust88,Amazon,62.470491046273715,2024-01-24,New York,True,USD,0
tx389,cust89,Amazon,308.9155160990319,2024-01-25,Los Angeles,False,USD,0
tx390,cust90,Amazon,424.89973956561045,2024-01-26,Chicago,True,USD,0
tx391,cust91,Walmart,439.59314990135596,2024-01-27,Los Angeles,False,USD,0
tx392,cust92,Walmart,205.29026238441358,2024-01-28,New York,False,USD,0
tx393,cust93,Walmart,265.601037738644,2024-01-29,Los Angeles,True,USD,0
tx394,cust94,Target,100.81822482514772,2024-01-30,Los Angeles,True,USD,0
tx395,cust95,Walmart,11.4353976068643,2024-01-31,Los Angeles,True,USD,0
tx396,cust96,Amazon,137.3523376600237,2024-02-01,Chicago,False,USD,0
tx397,cust97,Target,177.46812303653013,2024-02-02,Los Angeles,False,USD,0
tx398,cust98,Target,259.5881447514322,2024-02-03,New York,True,USD,0
tx399,cust99,Target,129.61108149671313,2024-02-04,New York,True,USD,0
tx400,cust0,Target,403.0448895073193,2024-02-05,New York,True,USD,0
tx401,cust1,Walmart,361.9719235345223,2024-02-06,Los Angeles,False,USD,0
tx402,cust2,Amazon,191.32336899191895,2024-02-07,New York,False,USD,0
tx403,cust3,Target,414.86166557488133,2024-02-08,New York,True,USD,0
tx404,cust4,Amazon,409.6528376673648,2024-02-09,Chicago,False,USD,0
tx405,cust5,Walmart,144.2352284229591,2024-02-10,Los Angeles,False,USD,0
tx406,cust6,Amazon,455.32145193797334,2024-02-11,Chicago,False,USD,0
tx407,cust7,Target,144.0585274016839,2024-02-12,Chicago,False,USD,0
tx408,cust8,Walmart,431.0091837820654,2024-02-13,Chicago,False,USD,0
tx409,cust9,Amazon,172.63737630277197,2024-02-14,Los Angeles,False,USD,0
tx410,cust10,Target,410.5542094879091,2024-02-15,Chicago,False,USD,0
tx411,cust11,Walmart,412.20987764390367,2024-02-16,Los Angeles,False,USD,0
tx412,cust12,Walmart,184.43196760848895,2024-02-17,Chicago,False,USD,1
tx413,cust13,Target,129.8185551606485,2024-02-18,New York,True,USD,0
tx414,cust14,Walmart,214.16082525515296,2024-02-19,Los Angeles,True,USD,0
tx415,cust15,Walmart,165.09032066435384,2024-02-20,New York,True,USD,0
tx416,cust16,Amazon,138.91028086722315,2024-02-21,New York,True,USD,0
tx417,cust17,Amazon,374.6557237151507,2024-02-22,New York,False,USD,0
tx418,cust18,Walmart,391.55890187110174,2024-02-23,Chicago,True,USD,0
tx419,cust19,Target,123.39766631222076,2024-02-24,Chicago,True,USD,0
tx420,cust20,Target,334.347075566516,2024-02-25,New York,False,USD,0
tx421,cust21,Walmart,147.2526109838621,2024-02-26,New York,True,USD,0
tx422,cust22,Target,91.87000305907695,2024-02-27,Chicago,True,USD,0
tx423,cust23,Target,85.26247753724961,2024-02-28,Chicago,True,USD,0
tx424,cust24,Walmart,455.7492949397896,2024-02-29,Los Angeles,False,USD,0
tx425,cust25,Target,31.889278260691043,2024-03-01,Los Angeles,True,USD,0
tx426,cust26,Amazon,409.14121152115723,2024-03-02,Los Angeles,False,USD,0
tx427,cust27,Amazon,273.604034315388,2024-03-03,Chicago,False,USD,0
tx428,cust28,Amazon,77.27409320747657,2024-03-04,New York,False,USD,0
tx429,cust29,Target,32.03653033552128,2024-03-05,Chicago,False,USD,0
tx430,cust30,Amazon,176.73893045818704,2024-03-06,New York,False,USD,0
tx431,cust31,Amazon,469.3755919266715,2024-03-07,Chicago,True,USD,0
tx432,cust32,Walmart,217.72464120642167,2024-03-08,New York,False,USD,0
tx433,cust33,Target,377.45538397693224,2024-03-09,Chicago,True,USD,0
tx434,cust34,Walmart,198.10317916801299,2024-03-10,Los Angeles,False,USD,0
tx435,cust35,Walmart,317.0311785525772,2024-03-11,Los Angeles,True,USD,0
tx436,cust36,Amazon,65.97483235069387,2024-03-12,Los Angeles,False,USD,0
tx437,cust37,Walmart,167.61807901027657,2024-03-13,Los Angeles,True,USD,0
tx438,cust38,Target,372.6725314651885,2024-03-14,New York,True,USD,0
tx439,cust39,Target,279.9613311554443,2024-03-15,Los Angeles,True,USD,0
tx440,cust40,Target,468.61264874365975,2024-03-16,New York,False,USD,0
tx441,cust41,Walmart,101.64437070190753,2024-03-17,Chicago,True,USD,0
tx442,cust42,Walmart,395.70890848965973,2024-03-18,New York,False,USD,0
tx443,cust43,Target,183.28352644094065,2024-03-19,Los Angeles,True,USD,0
tx444,cust44,Target,61.965534211874605,2024-03-20,Chicago,False,USD,0
tx445,cust45,Amazon,491.7685985146316,2024-03-21,Los Angeles,True,USD,0
tx446,cust46,Target,238.96401281358428,2024-03-22,Chicago,True,USD,0
tx447,cust47,Amazon,22.764953351873707,2024-03-23,Chicago,False,USD,0
tx448,cust48,Amazon,459.57159714560083,2024-03-24,Los Angeles,False,USD,0
tx449,cust49,Walmart,79.01951799902551,2024-03-25,Chicago,True,USD,0
tx450,cust50,Amazon,342.8915198441718,2024-03-26,New York,False,USD,0
tx451,cust51,Walmart,379.9001381474039,2024-03-27,Chicago,False,USD,0
tx452,cust52,Target,93.76533066867046,2024-03-28,Chicago,False,USD,0
tx453,cust53,Walmart,383.80176986322493,2024-03-29,New York,True,USD,0
tx454,cust54,Walmart,337.3202184168546,2024-03-30,Chicago,True,USD,0
tx455,cust55,Amazon,386.14479190799966,2024-03-31,Los Angeles,True,USD,0
tx456,cust56,Walmart,357.9815033590395,2024-04-01,Chicago,True,USD,0
tx457,cust57,Amazon,388.6600013533185,2024-04-02,Chicago,False,USD,0
tx458,cust58,Amazon,196.11309825404913,2024-04-03,New York,False,USD,0
tx459,cust59,Walmart,426.99915670366596,2024-04-04,Chicago,True,USD,0
tx460,cust60,Target,271.7536723040117,2024-04-05,Chicago,False,USD,0
tx461,cust61,Amazon,151.7708590625185,2024-04-06,New York,False,USD,0
tx462,cust62,Target,23.101676934719293,2024-04-07,New York,True,USD,0
tx463,cust63,Target,459.2558032057297,2024-04-08,New York,True,USD,0
tx464,cust64,Walmart,27.614527948468965,2024-04-09,Chicago,False,USD,0
tx465,cust65,Target,261.0198053795148,2024-04-10,New York,False,USD,0
tx466,cust66,Target,461.1193212206335,2024-04-11,Chicago,False,USD,0
tx467,cust67,Amazon,111.3611703485207,2024-04-12,New York,False,USD,0
tx468,cust68,Walmart,193.981855677045,2024-04-13,Los Angeles,True,USD,0
tx469,cust69,Target,415.4237395447346,2024-04-14,New York,False,USD,0
tx470,cust70,Amazon,320.3463185514823,2024-04-15,Los Angeles,True,USD,0
tx471,cust71,Walmart,239.821171631507,2024-04-16,Chicago,True,USD,0
tx472,cust72,Target,474.64746629039377,2024-04-17,Los Angeles,True,USD,0
tx473,cust73,Amazon,138.72524863044606,2024-04-18,Chicago,True,USD,0
tx474,cust74,Target,185.16594334165103,2024-04-19,Los Angeles,True,USD,0
tx475,cust75,Amazon,153.21448376285772,2024-04-20,Los Angeles,True,USD,0
tx476,cust76,Target,438.8590423188099,2024-04-21,Los Angeles,True,USD,0
tx477,cust77,Walmart,354.1710035537581,2024-04-22,Los Angeles,False,USD,0
tx478,cust78,Walmart,342.6266510955955,2024-04-23,Los Angeles,False,USD,0
tx479,cust79,Walmart,346.00618771538484,2024-04-24,Los Angeles,False,USD,0
tx480,cust80,Walmart,168.57528441285754,2024-04-25,Los Angeles,True,USD,0
tx481,cust81,Walmart,475.9478220299329,2024-04-26,New York,True,USD,0
tx482,cust82,Amazon,111.1802148907077,2024-04-27,Chicago,False,USD,0
tx483,cust83,Amazon,298.0128623408396,2024-04-28,Chicago,True,USD,0
tx484,cust84,Walmart,86.65602675239276,2024-04-29,Los Angeles,True,USD,0
tx485,cust85,Walmart,153.52344170548866,2024-04-30,New York,True,USD,0
tx486,cust86,Target,176.68393677711373,2024-05-01,Los Angeles,True,USD,0
tx487,cust87,Walmart,389.1251927539613,2024-05-02,Los Angeles,True,USD,1
tx488,cust88,Target,85.8177346179598,2024-05-03,Chicago,True,USD,0
tx489,cust89,Walmart,273.3870316015038,2024-05-04,Los Angeles,True,USD,0
tx490,cust90,Amazon,449.7633334684469,2024-05-05,New York,False,USD,0
tx491,cust91,Target,113.74557784300075,2024-05-06,Chicago,False,USD,0
tx492,cust92,Amazon,327.9751423170468,2024-05-07,New York,False,USD,0
tx493,cust93,Amazon,489.92447704929975,2024-05-08,Los Angeles,True,USD,0
tx494,cust94,Amazon,249.1934043076282,2024-05-09,New York,True,USD,0
tx495,cust95,Walmart,294.44073098447853,2024-05-10,Los Angeles,True,USD,0
tx496,cust96,Target,127.68378586038641,2024-05-11,Los Angeles,False,USD,0
tx497,cust97,Walmart,412.4161142917815,2024-05-12,Los Angeles,False,USD,0
tx498,cust98,Amazon,404.7255214806216,2024-05-13,Chicago,True,USD,0
tx499,cust99,Target,377.42149074568044,2024-05-14,Chicago,False,USD,0
tx500,cust0,Target,53.853199252019,2024-05-15,Los Angeles,False,USD,0
tx501,cust1,Amazon,436.79903832351,2024-05-16,Chicago,True,USD,0
tx502,cust2,Target,454.22367128283145,2024-05-17,Los Angeles,False,USD,0
tx503,cust3,Target,241.67850396895284,2024-05-18,Los Angeles,False,USD,0
tx504,cust4,Walmart,411.4245447804463,2024-05-19,New York,False,USD,0
tx505,cust5,Amazon,300.1837078027265,2024-05-20,New York,True,USD,0
tx506,cust6,Amazon,289.078286557899,2024-05-21,Chicago,True,USD,0
tx507,cust7,Target,437.88510877749405,2024-05-22,Los Angeles,False,USD,0
tx508,cust8,Amazon,345.2220087458,2024-05-23,New York,False,USD,0
tx509,cust9,Walmart,65.66795998509342,2024-05-24,Los Angeles,False,USD,0
tx510,cust10,Walmart,82.46588402138389,2024-05-25,New York,False,USD,0
tx511,cust11,Walmart,344.79909641987376,2024-05-26,New York,True,USD,0
tx512,cust12,Target,210.16020912203098,2024-05-27,New York,True,USD,0
tx513,cust13,Walmart,470.0575554978462,2024-05-28,New York,True,USD,0
tx514,cust14,Target,243.63625872577666,2024-05-29,Los Angeles,True,USD,0
tx515,cust15,Target,94.43250430151454,2024-05-30,Chicago,False,USD,1
tx516,cust16,Target,123.00059421073524,2024-05-31,Chicago,False,USD,0
tx517,cust17,Amazon,338.82184395171845,2024-06-01,New York,False,USD,0
tx518,cust18,Walmart,361.441317353934,2024-06-02,Chicago,True,USD,0
tx519,cust19,Walmart,103.50897372400934,2024-06-03,New York,True,USD,0
tx520,cust20,Target,101.51289563950462,2024-06-04,Chicago,False,USD,0
tx521,cust21,Target,152.7484136257643,2024-06-05,Chicago,False,USD,0
tx522,cust22,Walmart,265.9064008279745,2024-06-06,Los Angeles,False,USD,0
tx523,cust23,Target,425.83282822412264,2024-06-07,Chicago,False,USD,0
tx524,cust24,Amazon,105.88930163041637,2024-06-08,New York,False,USD,0
tx525,cust25,Target,232.36670580757553,2024-06-09,Chicago,True,USD,0
tx526,cust26,Walmart,128.09986295896687,2024-06-10,Los Angeles,False,USD,0
tx527,cust27,Target,208.91529425630188,2024-06-11,Chicago,True,USD,0
tx528,cust28,Walmart,426.85014834168913,2024-06-12,Chicago,False,USD,0
tx529,cust29,Walmart,98.91709129190892,2024-06-13,Los Angeles,True,USD,0
tx530,cust30,Amazon,291.7050731297612,2024-06-14,Chicago,False,USD,0
tx531,cust31,Target,33.51656939916364,2024-06-15,Chicago,False,USD,0
tx532,cust32,Amazon,223.8452991386843,2024-06-16,Los Angeles,True,USD,0
tx533,cust33,Walmart,391.70650488746463,2024-06-17,Los Angeles,True,USD,0
tx534,cust34,Target,85.54647116787052,2024-06-18,New York,True,USD,0
tx535,cust35,Walmart,345.8410124555701,2024-06-19,New York,False,USD,0
tx536,cust36,Target,206.3769360058268,2024-06-20,New York,True,USD,0
tx537,cust37,Amazon,252.1454929090706,2024-06-21,Chicago,True,USD,0
tx538,cust38,Walmart,367.46369937997275,2024-06-22,Chicago,False,USD,0
tx539,cust39,Amazon,100.94273437812349,2024-06-23,Los Angeles,False,USD,0
tx540,cust40,Walmart,350.2674683700878,2024-06-24,Chicago,True,USD,0
tx541,cust41,Amazon,57.55341138873377,2024-06-25,Chicago,True,USD,0
tx542,cust42,Amazon,102.02367407977582,2024-06-26,Chicago,False,USD,0
tx543,cust43,Target,457.85450992939246,2024-06-27,New York,False,USD,0
tx544,cust44,Walmart,20.73007600039034,2024-06-28,Los Angeles,False,USD,0
tx545,cust45,Walmart,33.02605325004218,2024-06-29,Chicago,True,USD,0
tx546,cust46,Walmart,424.0620049255594,2024-06-30,New York,False,USD,0
tx547,cust47,Target,147.03255573772626,2024-07-01,New York,False,USD,0
tx548,cust48,Walmart,327.75116993421835,2024-07-02,New York,True,USD,0
tx549,cust49,Amazon,357.4233631744454,2024-07-03,New York,False,USD,0
tx550,cust50,Walmart,433.23928697713586,2024-07-04,Los Angeles,False,USD,0
tx551,cust51,Target,53.26836889577767,2024-07-05,New York,False,USD,0
tx552,cust52,Target,219.3365269215953,2024-07-06,Los Angeles,True,USD,0
tx553,cust53,Walmart,499.2573991649713,2024-07-07,Chicago,True,USD,1
tx554,cust54,Amazon,337.4668268461798,2024-07-08,Chicago,False,USD,0
tx555,cust55,Amazon,229.97340160439163,2024-07-09,New York,True,USD,0
tx556,cust56,Walmart,377.0440845346453,2024-07-10,New York,True,USD,0
tx557,cust57,Amazon,386.6325416199238,2024-07-11,Chicago,True,USD,0
tx558,cust58,Amazon,411.9409623274547,2024-07-12,New York,False,USD,0
tx559,cust59,Amazon,166.65401874716696,2024-07-13,New York,False,USD,0
tx560,cust60,Walmart,120.73903558128397,2024-07-14,New York,True,USD,0
tx561,cust61,Walmart,449.1369628804525,2024-07-15,Los Angeles,True,USD,0
tx562,cust62,Walmart,129.7695160176845,2024-07-16,Chicago,True,USD,1
tx563,cust63,Walmart,464.806646462855,2024-07-17,Chicago,True,USD,0
tx564,cust64,Amazon,77.27862059358448,2024-07-18,Los Angeles,False,USD,0
tx565,cust65,Amazon,423.65397068472356,2024-07-19,Chicago,False,USD,0
tx566,cust66,Walmart,440.67070358407057,2024-07-20,Los Angeles,True,USD,1
tx567,cust67,Amazon,447.12497838657004,2024-07-21,Chicago,False,USD,0
tx568,cust68,Walmart,275.7327513595512,2024-07-22,New York,True,USD,0
tx569,cust69,Target,267.18863335654686,2024-07-23,New York,False,USD,0
tx570,cust70,Amazon,28.8501050959667,2024-07-24,New York,False,USD,0
tx571,cust71,Target,117.46786308439344,2024-07-25,New York,True,USD,0
tx572,cust72,Walmart,340.75549141653454,2024-07-26,Los Angeles,True,USD,0
tx573,cust73,Amazon,30.286479735828447,2024-07-27,Los Angeles,True,USD,0
tx574,cust74,Amazon,84.07618495299401,2024-07-28,New York,True,USD,0
tx575,cust75,Amazon,188.3649841772627,2024-07-29,Chicago,True,USD,0
tx576,cust76,Walmart,468.4465773994258,2024-07-30,Chicago,False,USD,0
tx577,cust77,Amazon,244.28134614235276,2024-07-31,New York,True,USD,0
tx578,cust78,Target,345.199920916662,2024-08-01,Chicago,False,USD,1
tx579,cust79,Amazon,292.87754572510727,2024-08-02,New York,True,USD,0
tx580,cust80,Target,464.52993730167964,2024-08-03,New York,True,USD,0
tx581,cust81,Target,247.2386375165662,2024-08-04,Los Angeles,False,USD,0
tx582,cust82,Walmart,291.0462021018056,2024-08-05,Chicago,False,USD,0
tx583,cust83,Target,343.063345466855,2024-08-06,Los Angeles,False,USD,0
tx584,cust84,Walmart,274.85773197148484,2024-08-07,Chicago,False,USD,0
tx585,cust85,Walmart,95.66984425444923,2024-08-08,Chicago,True,USD,0
tx586,cust86,Walmart,438.8735970092118,2024-08-09,Los Angeles,False,USD,0
tx587,cust87,Target,368.3066348191754,2024-08-10,Los Angeles,True,USD,1
tx588,cust88,Walmart,412.00760769578466,2024-08-11,Los Angeles,False,USD,0
tx589,cust89,Target,326.5420992352365,2024-08-12,Chicago,True,USD,1
tx590,cust90,Amazon,44.47754425662984,2024-08-13,New York,True,USD,0
tx591,cust91,Walmart,13.425783150356589,2024-08-14,Chicago,True,USD,0
tx592,cust92,Amazon,284.6864429229954,2024-08-15,New York,True,USD,0
tx593,cust93,Target,499.54935442935914,2024-08-16,Los Angeles,True,USD,0
tx594,cust94,Walmart,269.0376062264986,2024-08-17,Los Angeles,True,USD,0
tx595,cust95,Target,155.87813714134379,2024-08-18,Chicago,False,USD,1
tx596,cust96,Amazon,254.0602117291124,2024-08-19,Los Angeles,False,USD,0
tx597,cust97,Target,460.68269860976034,2024-08-20,Chicago,False,USD,0
tx598,cust98,Walmart,423.8038595311569,2024-08-21,New York,False,USD,0
tx599,cust99,Amazon,146.06527600506718,2024-08-22,Chicago,False,USD,0
tx600,cust0,Target,94.44364830166361,2024-08-23,Chicago,True,USD,0
tx601,cust1,Amazon,329.36760455576723,2024-08-24,Chicago,True,USD,0
tx602,cust2,Amazon,340.33153328214587,2024-08-25,New York,False,USD,0
tx603,cust3,Target,95.85110818661005,2024-08-26,New York,False,USD,0
tx604,cust4,Target,138.97800484603707,2024-08-27,Los Angeles,False,USD,0
tx605,cust5,Target,430.52730409542625,2024-08-28,Chicago,True,USD,0
tx606,cust6,Target,429.7578481807082,2024-08-29,Los Angeles,False,USD,0
tx607,cust7,Target,312.62394527610803,2024-08-30,New York,False,USD,0
tx608,cust8,Walmart,69.78703056875764,2024-08-31,New York,False,USD,0
tx609,cust9,Target,184.24137661258231,2024-09-01,Chicago,False,USD,0
tx610,cust10,Target,138.9083272500824,2024-09-02,New York,True,USD,0
tx611,cust11,Walmart,351.54225028895877,2024-09-03,Chicago,False,USD,0
tx612,cust12,Target,148.40674140393813,2024-09-04,Chicago,False,USD,0
tx613,cust13,Walmart,315.321190447171,2024-09-05,New York,True,USD,0
tx614,cust14,Target,17.68122590393788,2024-09-06,New York,False,USD,0
tx615,cust15,Walmart,320.9873801158951,2024-09-07,New York,True,USD,0
tx616,cust16,Target,83.84770579393464,2024-09-08,Chicago,True,USD,0
tx617,cust17,Walmart,275.0349663570352,2024-09-09,New York,True,USD,0
tx618,cust18,Walmart,68.13752127330747,2024-09-10,Chicago,False,USD,0
tx619,cust19,Walmart,97.04722458864593,2024-09-11,New York,False,USD,0
tx620,cust20,Amazon,393.1933284435768,2024-09-12,New York,False,USD,0
tx621,cust21,Amazon,361.9480177981434,2024-09-13,New York,False,USD,0
tx622,cust22,Walmart,352.84963389685583,2024-09-14,Los Angeles,False,USD,1
tx623,cust23,Walmart,390.2277725095685,2024-09-15,New York,True,USD,0
tx624,cust24,Target,55.91335014510766,2024-09-16,New York,False,USD,0
tx625,cust25,Amazon,199.90393985039043,2024-09-17,Chicago,False,USD,0
tx626,cust26,Amazon,131.10117937554313,2024-09-18,Chicago,True,USD,0
tx627,cust27,Target,102.47874987119945,2024-09-19,New York,True,USD,0
tx628,cust28,Walmart,389.1568519477217,2024-09-20,Chicago,True,USD,0
tx629,cust29,Walmart,209.37152142223724,2024-09-21,New York,True,USD,0
tx630,cust30,Walmart,63.54092372877853,2024-09-22,Chicago,True,USD,0
tx631,cust31,Walmart,452.2596196211084,2024-09-23,Chicago,False,USD,0
tx632,cust32,Walmart,408.1487048238284,2024-09-24,New York,True,USD,0
tx633,cust33,Target,388.6037318806081,2024-09-25,Los Angeles,False,USD,0
tx634,cust34,Walmart,323.5355045060989,2024-09-26,Los Angeles,True,USD,0
tx635,cust35,Amazon,368.641547194588,2024-09-27,Chicago,True,USD,0
tx636,cust36,Target,403.4135667740523,2024-09-28,Chicago,True,USD,0
tx637,cust37,Amazon,84.2107538722888,2024-09-29,Los Angeles,False,USD,0
tx638,cust38,Walmart,285.33066954266684,2024-09-30,Chicago,False,USD,0
tx639,cust39,Walmart,173.32063043276614,2024-10-01,Los Angeles,False,USD,0
tx640,cust40,Amazon,316.73069154683327,2024-10-02,Chicago,True,USD,0
tx641,cust41,Target,446.0164947247059,2024-10-03,Los Angeles,False,USD,0
tx642,cust42,Walmart,331.96077122056363,2024-10-04,Chicago,True,USD,0
tx643,cust43,Walmart,390.22563584363195,2024-10-05,Los Angeles,False,USD,0
tx644,cust44,Walmart,405.6918578942402,2024-10-06,Los Angeles,True,USD,0
tx645,cust45,Walmart,221.94273334438446,2024-10-07,New York,True,USD,1
tx646,cust46,Walmart,241.29110275413822,2024-10-08,Chicago,False,USD,0
tx647,cust47,Amazon,218.63901360396466,2024-10-09,New York,False,USD,0
tx648,cust48,Target,215.76981849566388,2024-10-10,New York,False,USD,0
tx649,cust49,Target,453.19680277576015,2024-10-11,New York,True,USD,0
tx650,cust50,Walmart,79.43358932775392,2024-10-12,Chicago,True,USD,0
tx651,cust51,Walmart,98.20847094489187,2024-10-13,Los Angeles,True,USD,0
tx652,cust52,Amazon,437.1174856803391,2024-10-14,New York,False,USD,0
tx653,cust53,Amazon,295.71839591788176,2024-10-15,Chicago,True,USD,0
tx654,cust54,Target,203.463291538083,2024-10-16,Los Angeles,False,USD,0
tx655,cust55,Target,440.52228548187594,2024-10-17,New York,False,USD,0
tx656,cust56,Target,134.78996234012862,2024-10-18,Chicago,True,USD,0
tx657,cust57,Walmart,222.6749262052564,2024-10-19,Chicago,True,USD,0
tx658,cust58,Amazon,76.62862869243467,2024-10-20,Los Angeles,True,USD,0
tx659,cust59,Amazon,117.32526054767695,2024-10-21,Chicago,True,USD,0
tx660,cust60,Walmart,123.96184995120417,2024-10-22,New York,False,USD,0
tx661,cust61,Amazon,488.37795571467973,2024-10-23,Chicago,False,USD,0
tx662,cust62,Walmart,256.5364111002699,2024-10-24,New York,True,USD,0
tx663,cust63,Walmart,263.9898693575239,2024-10-25,Los Angeles,True,USD,0
tx664,cust64,Amazon,378.7829243513425,2024-10-26,New York,True,USD,0
tx665,cust65,Amazon,343.58115102831874,2024-10-27,New York,True,USD,1
tx666,cust66,Amazon,263.82755472020494,2024-10-28,Chicago,True,USD,0
tx667,cust67,Walmart,136.47233865377746,2024-10-29,Chicago,False,USD,0
tx668,cust68,Amazon,479.86406566162213,2024-10-30,Chicago,False,USD,0
tx669,cust69,Target,350.83521234370977,2024-10-31,Chicago,False,USD,0
tx670,cust70,Target,97.05235542187518,2024-11-01,New York,True,USD,0
tx671,cust71,Target,249.99823172224023,2024-11-02,New York,True,USD,0
tx672,cust72,Amazon,142.5740968117034,2024-11-03,New York,False,USD,0
tx673,cust73,Walmart,233.88772372248636,2024-11-04,Los Angeles,True,USD,0
tx674,cust74,Amazon,250.65458847336726,2024-11-05,Los Angeles,False,USD,0
tx675,cust75,Walmart,347.8877863754653,2024-11-06,Chicago,True,USD,0
tx676,cust76,Walmart,415.2957235516345,2024-11-07,Los Angeles,False,USD,0
tx677,cust77,Target,443.118620587035,2024-11-08,Chicago,True,USD,0
tx678,cust78,Amazon,40.58159936805308,2024-11-09,Chicago,False,USD,0
tx679,cust79,Walmart,130.99961275820897,2024-11-10,Chicago,True,USD,0
tx680,cust80,Amazon,158.1922880855605,2024-11-11,Los Angeles,True,USD,0
tx681,cust81,Target,383.0772180990033,2024-11-12,Chicago,True,USD,0
tx682,cust82,Walmart,194.67830036620055,2024-11-13,New York,True,USD,0
tx683,cust83,Target,255.99132890165978,2024-11-14,Los Angeles,True,USD,0
tx684,cust84,Target,415.91230490700013,2024-11-15,Chicago,True,USD,0
tx685,cust85,Target,169.37780125025054,2024-11-16,Los Angeles,False,USD,0
tx686,cust86,Amazon,323.6888471797534,2024-11-17,Chicago,True,USD,0
tx687,cust87,Target,425.6974967430996,2024-11-18,New York,True,USD,0
tx688,cust88,Target,213.3454997787088,2024-11-19,New York,False,USD,0
tx689,cust89,Amazon,455.9270419249636,2024-11-20,New York,True,USD,0
tx690,cust90,Walmart,242.81062540963637,2024-11-21,Chicago,False,USD,0
tx691,cust91,Amazon,298.926457269623,2024-11-22,New York,True,USD,0
tx692,cust92,Target,249.76449999470196,2024-11-23,Los Angeles,True,USD,0
tx693,cust93,Walmart,178.9640425664522,2024-11-24,Los Angeles,False,USD,0
tx694,cust94,Walmart,386.17898330436446,2024-11-25,New York,False,USD,0
tx695,cust95,Target,472.50234383424004,2024-11-26,Chicago,True,USD,0
tx696,cust96,Target,247.80124561242224,2024-11-27,New York,True,USD,0
tx697,cust97,Amazon,53.324192496461755,2024-11-28,Los Angeles,False,USD,0
tx698,cust98,Target,482.328374097023,2024-11-29,Los Angeles,True,USD,0
tx699,cust99,Target,132.47904171505428,2024-11-30,Chicago,True,USD,0
tx700,cust0,Amazon,375.14297586612264,2024-12-01,Los Angeles,False,USD,0
tx701,cust1,Target,142.95810625778415,2024-12-02,Chicago,True,USD,0
tx702,cust2,Target,373.42806363986836,2024-12-03,Los Angeles,False,USD,0
tx703,cust3,Amazon,68.4543753003423,2024-12-04,New York,False,USD,0
tx704,cust4,Amazon,347.5217586793136,2024-12-05,Chicago,False,USD,0
tx705,cust5,Target,93.73116439030169,2024-12-06,Chicago,False,USD,0
tx706,cust6,Amazon,315.1899381578178,2024-12-07,Chicago,True,USD,0
tx707,cust7,Target,33.546038170882184,2024-12-08,Los Angeles,True,USD,0
tx708,cust8,Target,413.58528835682756,2024-12-09,New York,True,USD,0
tx709,cust9,Target,250.74487846382817,2024-12-10,Los Angeles,True,USD,0
